date,ES,NQ,CD,EC,JY,MP,TY,US,C,S,W,CL,GC
2014-10-16,1802.5,3904.5,0.89765,1.3857,10204.5,61820.0,121.75001,137.6875,557.75,1165.75,831.0,108.87,1343.4
2014-10-17,1833.0,3967.0,0.89625,1.383,10158.5,61950.0,121.34375,137.1875,553.75,1151.0,830.5,108.98,1341.2
2014-10-20,1852.0,4029.0,0.89525,1.3865,10144.5,61880.0,121.51563,137.375,554.25,1143.5,828.75,108.83,1346.9
2014-10-21,1890.0,4134.25,0.89985,1.3782,10143.5,61850.0,121.35938,136.96875,562.0,1163.0,835.5,109.41,1353.9
2014-10-22,1877.0,4111.75,0.89915,1.37,10113.5,61840.0,121.12501,136.6875,559.5,1161.0,838.5,107.44,1347.7
2014-10-23,1898.0,4167.25,0.89915,1.3705,10025.5,61900.0,120.71875,136.0,566.0,1191.25,842.75,109.01,1331.3
2014-10-24,1911.75,4197.0,0.89965,1.3719999999999999,10036.5,61860.0,120.73438,136.0,559.25,1174.75,833.5,107.93,1334.0
2014-10-27,1909.0,4200.5,0.89915,1.3764,10070.5,61790.0,120.84375,136.25,569.25,1204.25,839.0,107.92,1331.5
2014-10-28,1932.0,4256.25,0.90305,1.3791,10035.5,62300.0,120.65625,135.8125,570.5,1205.75,847.0,108.34,1331.6
2014-10-29,1924.25,4234.5,0.90255,1.3701,9976.5,62260.0,120.15625,135.65625,581.0,1240.75,853.5,109.12,1327.1
2014-10-30,1940.5,4252.25,0.90275,1.3668,9929.5,62480.0,120.32813,135.84375,579.5,1220.75,851.5,108.04,1300.8
2014-10-31,1963.5,4312.5,0.89635,1.3582,9688.5,62340.0,120.06251,135.375,581.75,1238.0,848.25,107.46,1273.8
2014-11-03,1963.0,4319.75,0.88925,1.3546,9573.5,61650.0,119.96875,135.34375,578.5,1218.5,853.25,105.7,1272.0
2014-11-04,1957.5,4306.25,0.88725,1.3612,9587.5,61890.0,119.98438,135.53125,569.75,1199.25,844.5,104.11,1269.9
2014-11-05,1970.75,4305.25,0.88665,1.3535,9500.5,61780.0,119.98438,135.375,575.5,1209.0,838.75,105.6,1247.9
2014-11-06,1980.0,4325.5,0.88485,1.3442,9481.5,61410.0,119.76563,134.9375,576.5,1217.0,834.5,104.83,1244.8
2014-11-07,1978.0,4313.5,0.89215,1.3496,9513.5,62070.0,120.35938,135.9375,573.0,1225.0,828.75,105.57,1272.0
2014-11-10,1986.0,4333.0,0.88835,1.3477,9484.5,61660.0,119.96875,135.25,574.5,1215.0,829.75,104.32,1262.0
2014-11-11,1988.5,4346.25,0.89155,1.3519,9423.5,61750.0,119.81251,135.0,579.0,1252.25,833.25,104.86,1265.2
2014-11-12,1988.0,4359.25,0.89415,1.3487,9436.5,61810.0,120.03125,135.40625,583.0,1238.25,850.25,104.14,1261.3
2014-11-13,1986.0,4368.25,0.88965,1.3542,9426.5,61630.0,120.18751,135.53125,591.25,1244.5,857.5,101.15,1263.7
2014-11-14,1990.0,4385.5,0.89605,1.358,9385.5,62110.0,120.39063,135.96875,586.75,1215.0,864.5,102.81,1287.8
2014-11-17,1991.75,4376.0,0.89405,1.3506,9367.5,61750.0,120.17188,135.65625,583.0,1228.75,855.75,102.65,1285.7
2014-11-18,2000.5,4402.0,0.89505,1.3589,9336.5,61970.0,120.34375,135.96875,577.75,1215.75,852.75,101.63,1299.3
2014-11-19,1999.25,4388.0,0.89175,1.3599,9265.5,61520.0,120.09375,135.5,569.0,1196.75,842.25,101.49,1296.1
2014-11-20,2004.0,4409.5,0.89455,1.3604,9259.5,61520.0,120.26563,135.84375,579.0,1212.75,854.25,102.84,1293.1
2014-11-21,2013.75,4413.75,0.89955,1.3441,9271.5,61700.0,120.39063,136.28125,578.25,1230.75,855.5,103.5,1300.0
2014-11-24,2019.5,4446.5,0.89495,1.3488,9234.5,61410.0,120.48438,136.34375,573.25,1224.25,852.0,102.77,1298.2
2014-11-25,2019.5,4456.75,0.89835,1.3525,9261.5,61360.0,120.82813,137.25,579.75,1241.25,859.5,101.08,1299.4
2014-11-26,2024.25,4482.0,0.90055,1.3568,9276.5,61080.0,121.07813,137.71875,584.25,1237.25,864.5,100.68,1299.1
2014-11-28,2018.25,4502.75,0.88435,1.3488,9204.5,60080.0,121.39063,138.34375,581.0,1206.75,879.0,93.14,1277.1
2014-12-01,2002.75,4451.0,0.89365,1.3531,9236.5,59850.0,121.26563,137.78125,582.25,1208.75,907.0,95.99,1319.7
2014-12-02,2018.0,4470.0,0.88675,1.3433,9166.5,59070.0,120.6875,136.78125,573.75,1187.75,903.5,93.87,1301.0
2014-12-03,2024.5,4475.0,0.88995,1.3363,9126.5,59050.0,120.625,136.96875,574.5,1190.25,890.5,94.37,1310.3
2014-12-04,2024.0,4478.25,0.88835,1.3419999999999999,9128.5,58880.0,120.84375,137.5625,582.25,1202.25,890.0,93.8,1309.3
2014-12-05,2028.0,4478.0,0.88475,1.3341,9017.5,57800.0,120.25,137.25,587.5,1226.75,894.0,92.83,1292.0
2014-12-08,2011.5,4443.75,0.88175,1.3379,9080.5,57900.0,120.5625,138.28125,582.75,1234.25,897.0,90.04,1296.5
2014-12-09,2009.5,4455.5,0.88435,1.3430000000000002,9148.5,57690.0,120.9375,138.875,587.75,1239.75,884.0,90.81,1333.6
2014-12-10,1978.5,4392.0,0.88065,1.3495,9249.5,56970.0,121.4375,139.65625,586.25,1222.75,880.0,87.93,1331.0
2014-12-11,1983.0,4402.5,0.87665,1.3437,9176.5,56170.0,121.21875,139.8125,590.5,1233.25,895.5,86.96,1327.2
2014-12-12,1949.25,4355.5,0.87475,1.3504,9200.5,56250.0,121.89063,140.90625,599.75,1237.75,903.5,84.85,1324.1
2014-12-15,1942.0,4330.0,0.86905,1.3489,9274.5,56060.0,121.59375,140.8125,600.5,1229.75,916.5,83.03,1309.3
2014-12-16,1923.75,4253.0,0.86975,1.354,9309.5,56260.0,121.98437,141.5,598.5,1214.75,921.5,83.03,1295.9
2014-12-17,1967.0,4329.25,0.86765,1.3382,9213.5,56710.0,121.29687,140.4375,600.5,1219.75,945.5,83.56,1296.1
2014-12-18,2018.75,4432.75,0.87275,1.3337,9192.5,56880.0,120.82813,139.46875,603.5,1229.25,951.5,81.13,1296.4
2014-12-19,2025.75,4452.5,0.87245,1.328,9143.5,56820.0,120.98437,140.03125,603.0,1224.75,930.0,83.9,1297.6
2014-12-22,2031.25,4461.5,0.86955,1.3275,9112.5,56730.0,121.04687,140.3125,604.25,1231.75,924.5,82.03,1281.4
2014-12-23,2037.75,4447.75,0.87155,1.3230000000000002,9059.5,56250.0,120.34375,138.59375,606.5,1232.25,933.0,83.89,1279.6
2014-12-24,2037.5,4452.25,0.87115,1.3244,9078.5,56340.0,120.29687,138.875,600.25,1220.75,910.5,82.61,1275.1
2014-12-26,2043.0,4480.0,0.87105,1.3230000000000002,9083.5,56510.0,120.35937,139.09375,607.0,1239.75,909.5,81.5,1296.9
2014-12-29,2044.5,4480.75,0.87035,1.321,9059.5,56070.0,120.73437,139.71875,605.25,1234.75,914.0,80.38,1283.5
2014-12-30,2035.5,4452.5,0.87265,1.3207,9141.5,,120.92187,140.0,599.0,1228.75,901.0,80.89,1302.0
2014-12-31,2011.25,4402.5,0.87195,1.3152,9119.5,56170.0,121.140625,140.28125,589.75,1208.75,889.0,80.04,1285.7
2015-01-02,2005.0,4384.0,0.86195,1.3058,9085.5,55830.0,121.5,141.21875,588.5,1193.25,881.5,79.46,1287.8
2015-01-05,1974.75,4331.5,0.86125,1.2992,9141.5,55220.0,122.109375,142.6875,598.75,1230.75,888.5,76.81,1305.6
2015-01-06,1953.25,4272.0,0.85715,1.2966,9205.5,55720.0,122.703125,143.875,597.5,1239.75,891.0,74.7,1321.0
2015-01-07,1978.25,4321.25,0.85695,1.2902,9182.5,56350.0,122.8125,143.90625,588.75,1239.75,879.0,75.42,1312.3
2015-01-08,2013.75,4402.0,0.85545,1.2835,9130.5,56420.0,122.453125,142.625,586.75,1232.25,867.0,75.62,1310.1
2015-01-09,1994.0,4370.5,0.85425,1.2893,9209.5,56880.0,122.921875,143.25,592.25,1235.75,862.5,75.33,1317.7
2015-01-12,1981.25,4336.25,0.84725,1.2892,9226.5,56620.0,123.40625,144.15625,594.0,1200.25,855.0,73.1,1334.4
2015-01-13,1974.75,4328.25,0.84675,1.2816,9270.5,56680.0,123.65625,144.34375,577.5,1188.75,847.0,72.85,1336.0
2015-01-14,1966.25,4315.25,0.84725,1.2827,9303.5,57240.0,124.109375,145.125,572.5,1192.75,835.5,75.3,1336.1
2015-01-15,1947.75,4258.75,0.84665,1.2667,9357.5,56740.0,124.6875,145.8125,571.25,1176.25,830.5,73.07,1366.4
2015-01-16,1971.75,4303.75,0.84705,1.2635,9287.5,57050.0,124.203125,145.25,578.25,1175.75,829.5,75.47,1378.5
2015-01-20,1975.5,4336.75,0.83785,1.2599,9190.5,56690.0,124.203125,145.5625,581.75,1166.25,834.5,72.81,1395.8
2015-01-21,1985.25,4352.5,0.82115,1.2642,9253.5,56080.0,123.78125,144.8125,579.75,1167.75,835.0,74.12,1395.3
2015-01-22,2015.25,4434.5,0.82025,1.2428,9222.5,56780.0,123.46875,144.21875,576.0,1161.75,832.5,72.65,1402.3
2015-01-23,2002.75,4436.75,0.81635,1.2296,9267.5,56690.0,124.015625,145.5625,579.25,1157.75,827.5,71.93,1394.2
2015-01-26,2012.25,4439.0,0.81475,1.2317,9214.5,57000.0,123.84375,145.3125,576.5,1169.25,819.5,71.49,1381.0
2015-01-27,1988.75,4347.25,0.81835,1.2425,9267.5,56900.0,124.0,145.25,573.75,1160.25,818.0,72.57,1393.5
2015-01-28,1950.25,4294.0,0.81175,1.2359,9273.5,,124.8125,146.90625,565.5,1156.25,805.5,70.79,1387.8
2015-01-29,1977.25,4355.5,0.80425,1.2362,9221.5,56040.0,124.53125,146.125,564.0,1153.25,807.0,70.87,1356.5
2015-01-30,1947.25,4311.0,0.80035,1.2341,9284.5,55360.0,125.21875,147.0,562.5,1146.25,801.5,74.58,1379.8
2015-02-02,1975.75,4355.25,0.80635,1.2395,9304.5,55670.0,125.265625,146.5625,561.75,1145.25,792.5,75.91,1377.5
2015-02-03,2000.75,4386.0,0.81745,1.2536,9277.5,56540.0,124.40625,145.0,577.75,1171.75,812.5,79.39,1360.9
2015-02-04,1988.75,4373.75,0.80765,1.2468,9295.5,55880.0,124.34375,145.15625,575.5,1157.25,809.0,74.79,1365.1
2015-02-05,2013.75,4417.25,0.81555,1.2524,9278.5,56120.0,124.203125,144.59375,577.25,1166.25,822.5,76.82,1363.3
2015-02-06,2011.75,4397.25,0.80985,1.2368,9166.5,55720.0,123.0625,143.375,578.0,1158.75,824.0,78.03,1335.2
2015-02-09,2001.25,4384.0,0.81495,1.2386,9218.5,56050.0,122.953125,143.3125,583.5,1163.75,825.5,79.2,1342.1
2015-02-10,2021.0,4445.75,0.80565,1.2362,9145.5,55330.0,122.703125,142.59375,580.25,1153.25,817.5,76.36,1332.8
2015-02-11,2024.5,4466.25,0.80245,1.2352,9087.5,54750.0,122.703125,142.625,577.75,1159.25,818.5,75.21,1320.2
2015-02-12,2042.75,4514.5,0.81305,1.2463,9184.5,55630.0,122.765625,142.53125,575.0,1164.75,813.5,77.59,1321.3
2015-02-13,2052.25,4546.75,0.81375,1.244,9190.5,55650.0,122.578125,141.625,579.5,1173.75,824.0,79.1,1327.7
2015-02-17,2054.75,4551.5,0.81945,1.2462,9155.5,55680.0,121.59375,139.8125,582.25,1190.25,826.5,79.72,1309.2
2015-02-18,2054.25,4555.75,0.81675,1.2429,9192.5,55780.0,122.359375,140.53125,576.25,1177.75,817.5,78.25,1300.8
2015-02-19,2054.0,4583.0,0.81235,1.2413,9176.5,55200.0,121.9375,140.03125,582.0,1188.75,813.0,77.26,1308.2
2015-02-20,2065.75,4607.75,0.80985,1.2444,9171.5,55230.0,121.75,139.75,577.25,1180.25,802.5,76.24,1305.5
2015-02-23,2065.5,4614.25,0.80705,1.2381,9183.5,54890.0,122.359375,141.0625,571.25,1179.75,800.0,74.88,1301.4
2015-02-24,2072.5,4620.0,0.81165,1.2384,9183.5,55580.0,123.03125,141.875,570.25,1196.75,800.0,74.71,1297.9
2015-02-25,2069.0,4606.5,0.81665,1.2407,9186.5,55620.0,123.0625,142.59375,568.5,1189.25,793.0,76.42,1302.1
2015-02-26,2068.75,4631.5,0.81005,1.2244,9145.5,55350.0,122.609375,141.9375,573.25,1203.75,796.0,73.6,1310.7
2015-02-27,2061.5,4612.25,0.81105,1.224,9124.5,55570.0,122.765625,141.875,578.0,1208.25,808.0,75.19,1313.7
2015-03-02,2072.75,4646.75,0.80935,1.2233,9093.5,55220.0,122.09375,139.71875,573.0,1191.25,795.5,75.02,1308.8
2015-03-03,2063.5,4626.25,0.81305,1.2225,9125.5,55330.0,121.78125,138.90625,576.0,1191.25,801.0,75.95,1305.0
2015-03-04,2055.25,4614.0,0.81765,1.212,9123.5,55060.0,121.875,138.8125,574.25,1173.25,794.5,76.96,1301.5
2015-03-05,2058.5,4619.25,0.81155,1.2073,9092.5,54430.0,122.03125,138.90625,575.0,1164.75,779.0,76.19,1296.8
2015-03-06,2029.5,4574.75,0.80505,1.1904,9056.5,53160.0,121.03125,135.65625,570.75,1163.75,777.5,75.04,1264.9
2015-03-09,2036.5,4583.25,0.80645,1.1905,9021.5,53190.0,121.390625,136.75,573.0,1171.75,786.0,75.43,1267.1
2015-03-10,2000.75,4501.0,0.80125,1.1743,9028.5,52570.0,121.890625,138.71875,572.5,1163.25,788.5,73.84,1260.7
2015-03-11,1998.25,4477.25,0.79565,1.158,9000.5,53370.0,121.953125,139.5625,575.25,1170.75,793.0,73.79,1251.2
2015-03-12,2022.75,4500.5,0.79875,1.1644,9011.5,53430.0,122.171875,139.71875,572.5,1167.75,801.0,72.9,1252.5
2015-03-13,2008.5,4478.5,0.79345,1.1518,9013.5,53120.0,122.078125,139.625,564.75,1151.75,794.75,70.83,1253.0
2015-03-16,2035.25,4529.25,0.79485,1.1629,9007.5,53490.0,122.1875,139.96875,563.75,1147.5,808.0,69.9,1253.8
2015-03-17,2033.0,4547.0,0.79505,1.1645,9008.5,53650.0,122.46875,141.40625,555.75,1133.25,798.25,68.96,1248.8
2015-03-18,2059.25,4596.75,0.80125,1.1787,9058.5,54420.0,123.53125,143.15625,559.5,1143.5,805.75,70.42,1251.9
2015-03-19,2048.25,4598.5,0.79735,1.1687,9038.5,54030.0,123.1875,143.21875,558.25,1140.5,807.25,69.3,1269.6
2015-03-20,2066.0,4623.75,0.80735,1.1857,9091.5,55130.0,123.65625,144.1875,569.5,1151.75,825.25,70.34,1285.2
2015-03-23,2061.5,4613.25,0.81195,1.1988,9117.5,55610.0,123.8125,144.0625,574.75,1161.75,829.5,71.22,1288.3
2015-03-24,2051.75,4605.5,0.81245,1.1964,9125.5,55800.0,124.0625,145.28125,578.0,1160.25,819.75,71.28,1292.0
2015-03-25,2020.5,4500.0,0.81125,1.2006,9129.5,55470.0,123.78125,144.5625,579.75,1156.25,815.25,72.98,1297.9
2015-03-26,2015.25,4487.25,0.81385,1.1916,9155.5,55010.0,123.203125,142.4375,576.0,1152.5,796.25,75.2,1305.6
2015-03-27,2019.25,4502.25,0.80625,1.195,9166.5,54600.0,123.65625,144.4375,575.75,1146.0,803.5,72.64,1300.6
2015-03-30,2042.25,4549.0,0.80075,1.1868,9090.5,54310.0,123.5625,143.5,579.25,1146.5,824.75,72.45,1285.2
2015-03-31,2027.5,4506.0,0.80245,1.1788,9107.5,54380.0,123.875,143.90625,561.0,1151.5,805.5,71.37,1283.1
2015-04-01,2019.75,4489.5,0.80485,1.1809,9130.5,54820.0,124.34375,145.84375,566.75,1168.25,821.0,73.86,1308.1
2015-04-02,2026.25,4483.75,0.80835,1.1939,9123.5,55450.0,124.140625,144.59375,571.25,1165.0,827.25,72.91,1300.8
2015-04-06,2040.0,4518.75,0.81455,1.2021,9147.5,55940.0,124.390625,143.78125,569.75,1157.25,819.25,75.91,1318.5
2015-04-07,2034.5,4510.5,0.81285,1.1873,9076.5,55890.0,124.328125,144.65625,567.75,1150.0,816.5,77.75,1310.5
2015-04-08,2042.75,4551.25,0.80995,1.1842,9103.5,55890.0,124.328125,144.96875,564.0,1150.25,815.25,74.19,1303.0
2015-04-09,2052.5,4575.75,0.80625,1.1682,9053.5,55060.0,123.8125,143.28125,562.5,1132.0,808.5,74.56,1293.5
2015-04-10,2062.25,4591.25,0.80705,1.1647,9088.5,54640.0,123.78125,143.53125,561.5,1129.75,815.5,75.58,1304.5
2015-04-13,2053.25,4579.75,0.80635,1.1612,9096.5,53890.0,123.953125,143.5,554.75,1126.5,792.25,75.81,1299.2
2015-04-14,2057.75,4574.25,0.81325,1.1702,9145.5,54300.0,124.28125,144.40625,557.75,1137.0,788.5,76.94,1292.5
2015-04-15,2066.5,4598.25,0.82535,1.1727,9177.5,54390.0,124.40625,144.125,559.75,1140.5,781.0,79.76,1301.2
2015-04-16,2067.5,4591.75,0.83415,1.1840000000000002,9180.5,54820.0,124.65625,144.15625,559.75,1141.5,782.25,80.18,1297.9
2015-04-17,2042.25,4525.5,0.82955,1.1834,9185.5,53970.0,124.78125,145.5,563.0,1142.5,780.75,79.39,1303.0
2015-04-20,2057.75,4584.0,0.83025,1.1778,9149.5,53510.0,124.5,143.8125,561.0,1150.25,790.0,79.95,1293.6
2015-04-21,2057.75,4605.0,0.82635,1.1776,9118.5,53490.0,124.328125,143.40625,556.75,1148.25,792.0,78.68,1303.0
2015-04-22,2067.0,4621.75,0.83005,1.1781,9109.5,53670.0,123.828125,141.5,556.5,1142.75,790.75,78.23,1286.8
2015-04-23,2073.75,4658.0,0.83635,1.1866,9134.5,54050.0,124.109375,142.0625,553.25,1150.75,793.5,79.81,1294.2
2015-04-24,2078.5,4705.75,0.83435,1.1909,9177.5,53810.0,124.359375,142.59375,546.5,1141.25,781.0,79.22,1274.9
2015-04-27,2071.5,4701.25,0.83985,1.1921,9163.5,54000.0,124.28125,142.875,541.5,1143.0,765.5,79.06,1303.1
2015-04-28,2078.75,4692.5,0.84385,1.2019,9177.5,54450.0,123.921875,141.5,540.75,1146.0,768.75,79.13,1313.8
2015-04-29,2065.75,4656.25,0.84505,1.2152,9169.5,54770.0,123.484375,139.90625,543.75,1156.75,776.25,80.65,1309.9
2015-04-30,2045.75,4584.75,0.84005,1.23,9139.5,54010.0,123.34375,139.625,541.75,1145.5,766.75,81.7,1282.3
2015-05-01,2068.25,4644.25,0.83435,1.2232,9077.5,53030.0,122.75,137.65625,538.75,1133.5,765.75,81.22,1274.4
2015-05-04,2076.0,4653.0,0.83925,1.2179,9089.5,53670.0,122.734375,136.8125,536.75,1144.0,764.25,81.0,1286.7
2015-05-05,2050.75,4584.0,0.84135,1.2235,9108.5,54010.0,122.390625,136.09375,538.0,1151.5,757.75,82.47,1293.1
2015-05-06,2041.0,4549.5,0.84285,1.2391,9145.5,54040.0,122.0625,134.34375,541.75,1150.25,770.25,83.0,1290.2
2015-05-07,2051.0,4579.0,0.83675,1.2308,9112.5,54280.0,122.359375,136.0,536.25,1143.0,763.75,81.01,1282.1
2015-05-08,2075.25,4625.25,0.83955,1.2244,9111.5,55020.0,122.796875,136.25,537.5,1144.0,772.25,81.46,1288.8
2015-05-11,2064.5,4607.75,0.83965,1.2195,9091.5,54090.0,121.859375,133.21875,534.5,1141.0,771.0,81.4,1282.9
2015-05-12,2061.75,4597.25,0.84635,1.2259,9106.5,54020.0,122.015625,133.625,535.0,1122.5,770.5,82.85,1292.3
2015-05-13,2061.25,4600.25,0.84815,1.2399,9160.5,54420.0,121.953125,132.59375,537.25,1124.75,771.0,82.6,1318.1
2015-05-14,2084.25,4666.75,0.84655,1.2434,9152.5,55220.0,122.359375,133.03125,543.5,1124.75,804.0,81.95,1325.1
2015-05-15,2085.75,4665.25,0.84565,1.2503,9148.5,55560.0,123.0,135.625,541.5,1121.0,800.5,81.65,1325.2
2015-05-18,2092.75,4683.75,0.83495,1.2342,9095.5,55090.0,122.34375,133.5,544.25,1122.0,812.25,81.35,1327.5
2015-05-19,2091.25,4677.75,0.83115,1.2193,9045.5,54820.0,122.0,133.03125,538.25,1112.5,801.5,79.1,1306.6
2015-05-20,2089.25,4682.0,0.83325,1.2154,9016.5,54880.0,122.234375,132.75,535.75,1106.25,803.0,80.09,1308.6
2015-05-21,2094.75,4705.25,0.83225,1.2168,9030.5,54620.0,122.6875,134.4375,540.5,1104.25,812.5,81.83,1304.0
2015-05-22,2091.25,4705.25,0.82585,1.2077,8994.5,54520.0,122.25,133.8125,535.75,1090.75,806.0,80.83,1303.8
2015-05-26,2071.75,4656.25,0.81735,1.1908,8889.5,54190.0,122.875,136.25,531.0,1087.75,784.0,79.14,1286.7
2015-05-27,2087.75,4718.75,0.81485,1.1926,8835.5,54370.0,122.859375,136.59375,524.75,1090.75,775.75,78.62,1285.4
2015-05-28,2088.5,4719.25,0.81765,1.1991,8834.5,54230.0,122.984375,136.375,528.5,1088.75,777.5,78.79,1287.7
2015-05-29,2072.75,4687.5,0.81655,1.2017,8823.5,53950.0,123.28125,137.1875,526.25,1093.75,765.25,81.41,1288.7
2015-06-01,2076.0,4698.0,0.81135,1.1969,8772.5,53590.0,122.5,134.96875,527.25,1087.5,781.75,81.31,1287.6
2015-06-02,2073.5,4679.5,0.81935,1.2203,8822.5,53870.0,121.90625,133.34375,534.25,1102.0,800.25,82.37,1293.3
2015-06-03,2082.75,4704.0,0.81565,1.2286,8803.5,53450.0,121.078125,131.28125,534.75,1099.0,798.0,80.75,1283.8
2015-06-04,2065.75,4673.0,0.81335,1.228,8801.5,53330.0,121.53125,132.9375,539.25,1109.25,812.25,79.11,1274.1
2015-06-05,2059.0,4658.0,0.81675,1.2154,8723.5,52730.0,120.703125,131.28125,536.5,1099.0,804.5,80.24,1267.0
2015-06-08,2045.0,4608.75,0.81905,1.2312,8787.5,53030.0,120.9375,131.59375,541.75,1103.75,817.0,79.25,1272.5
2015-06-09,2046.75,4608.0,0.82385,1.2316,8802.5,53330.0,120.703125,130.6875,541.5,1111.5,821.75,81.25,1276.5
2015-06-10,2073.75,4665.25,0.82865,1.2351,8913.5,53790.0,120.25,129.5,533.25,1109.25,804.25,82.46,1285.5
2015-06-11,2076.0,4667.0,0.82745,1.2298,8865.5,54110.0,120.953125,131.90625,532.0,1097.25,794.5,81.86,1279.3
2015-06-12,2059.75,4631.25,0.82465,1.2296,8864.5,53980.0,120.90625,132.03125,527.25,1096.0,793.75,81.04,1278.1
2015-06-15,2050.75,4612.0,0.82485,1.2318,8866.5,53840.0,121.1875,132.21875,521.25,1095.25,778.75,80.64,1284.7
2015-06-16,2064.25,4635.75,0.82525,1.2275,8868.5,54040.0,121.5,133.0625,527.75,1116.25,777.25,81.09,1279.8
2015-06-17,2064.5,4638.25,0.83105,1.2368,8866.5,54560.0,121.765625,132.65625,532.75,1128.25,779.75,80.97,1275.7
2015-06-18,2090.0,4714.75,0.83085,1.2404,8891.5,54400.0,121.453125,131.28125,531.0,1135.0,776.25,81.46,1300.9
2015-06-19,2073.0,4683.75,0.82895,1.2387,8914.5,54380.0,122.171875,133.46875,526.5,1129.75,775.25,80.61,1300.8
2015-06-22,2088.0,4716.75,0.82525,1.2371,8867.0,54280.0,121.421875,131.28125,531.25,1148.75,788.5,81.02,1283.0
2015-06-23,2091.75,4725.25,0.82395,1.2201,8830.0,53950.0,121.046875,130.375,539.0,1147.25,808.0,81.65,1275.5
2015-06-24,2074.75,4699.75,0.82045,1.2239,8837.0,53670.0,121.328125,131.40625,538.25,1141.75,804.0,80.91,1271.8
2015-06-25,2069.25,4693.25,0.82525,1.2235,8851.0,53670.0,121.171875,131.125,550.0,1161.5,817.5,80.34,1270.7
2015-06-26,2071.0,4664.5,0.82515,1.2193,8836.5,53400.0,120.609375,129.125,559.75,1171.75,845.0,80.27,1272.1
2015-06-29,2025.75,4562.0,0.82195,1.2286,8928.5,52830.0,121.796875,132.46875,560.0,1166.75,859.75,78.97,1277.9
2015-06-30,2029.75,4574.25,0.81425,1.2177,8936.0,52770.0,121.765625,132.40625,589.25,1223.75,891.0,80.11,1270.7
2015-07-01,2046.25,4606.0,0.80785,1.208,8880.0,52480.0,121.0625,130.40625,589.5,1215.0,865.75,77.6,1268.2
2015-07-02,2044.0,4612.75,0.80975,1.2117,8885.0,52910.0,121.46875,130.75,595.0,1213.75,868.25,77.57,1262.4
2015-07-06,2039.75,4606.75,0.80385,1.2079,8928.5,52710.0,122.359375,133.625,592.75,1197.75,872.75,73.17,1272.1
2015-07-07,2049.0,4606.25,0.79955,1.2007,8928.0,52490.0,122.71875,135.0625,590.75,1167.5,861.75,72.97,1251.5
2015-07-08,2014.5,4530.5,0.79855,1.2092,9050.5,52440.0,122.96875,135.6875,592.0,1170.25,853.75,72.29,1262.4
2015-07-09,2016.5,4523.5,0.79995,1.2043,9002.0,52550.0,122.265625,133.15625,596.75,1199.5,855.0,73.43,1258.1
2015-07-10,2044.25,4592.25,0.80165,1.2159,8899.5,52840.0,121.328125,130.65625,602.75,1206.25,852.5,73.42,1256.8
2015-07-13,2069.75,4672.0,0.79785,1.2028,8859.5,52830.0,121.1875,130.71875,609.5,1211.75,851.0,72.91,1254.3
2015-07-14,2077.25,4701.5,0.79835,1.2039,8866.5,52990.0,121.53125,131.09375,596.75,1207.5,845.5,73.68,1252.4
2015-07-15,2079.5,4720.5,0.78735,1.1978,8842.0,52520.0,121.9375,132.40625,598.25,1198.5,843.5,71.99,1246.3
2015-07-16,2092.25,4781.75,0.78515,1.1904,8814.0,52440.0,121.765625,132.90625,598.75,1192.5,840.0,71.44,1242.8
2015-07-17,2094.0,4834.0,0.78395,1.1878,8816.0,52090.0,121.71875,133.65625,589.25,1188.0,832.5,71.41,1230.8
2015-07-20,2097.25,4855.25,0.78305,1.1858,8804.0,51680.0,121.484375,133.3125,574.0,1180.5,811.5,70.64,1205.7
2015-07-21,2089.75,4850.5,0.78565,1.1971,8825.5,51750.0,121.796875,133.875,575.5,1188.75,802.25,71.06,1202.4
2015-07-22,2083.25,4801.0,0.78165,1.1933,8817.0,51270.0,121.90625,134.75,571.25,1181.75,793.5,69.39,1190.4
2015-07-23,2073.75,4804.0,0.78115,1.2027,8836.0,50990.0,122.203125,136.03125,571.25,1168.5,797.75,68.65,1193.0
2015-07-24,2052.75,4745.75,0.77945,1.2009999999999998,8838.5,50790.0,122.3125,136.15625,560.5,1149.5,788.75,68.34,1184.4
2015-07-27,2039.75,4706.5,0.78135,1.2126,8872.0,50600.0,122.75,136.75,542.0,1118.25,780.75,67.59,1195.3
2015-07-28,2062.5,4740.0,0.78745,1.207,8846.5,50630.0,122.59375,136.4375,544.25,1129.5,789.25,68.18,1195.1
2015-07-29,2076.75,4749.0,0.78725,1.2036,8831.0,50870.0,122.40625,135.9375,536.75,1127.5,774.25,68.99,1191.5
2015-07-30,2079.0,4779.25,0.78315,1.1945,8805.5,50650.0,122.4375,136.71875,542.5,1134.0,773.25,68.72,1187.3
2015-07-31,2073.75,4769.0,0.77805,1.1992,8821.0,51260.0,123.03125,137.5,539.75,1124.5,773.75,67.32,1193.7
2015-08-03,2066.25,4757.0,0.77475,1.1975,8824.5,51170.0,123.421875,139.15625,535.0,1119.75,774.0,65.37,1188.0
2015-08-04,2058.25,4735.75,0.77265,1.1918,8799.5,50830.0,122.859375,138.4375,537.5,1126.5,769.25,65.94,1189.3
2015-08-05,2069.0,4777.5,0.77245,1.1922,8764.5,50320.0,122.34375,137.21875,542.25,1137.0,776.25,65.35,1184.2
2015-08-06,2054.75,4708.75,0.77645,1.1947,8775.0,50560.0,122.609375,138.28125,539.25,1126.75,780.25,64.86,1188.7
