date,negative_proportion_min,negative_proportion_max,negative_proportion_mean,positive_proportion_min,positive_proportion_max,positive_proportion_mean,neutral_proportion_min,neutral_proportion_max,neutral_proportion_mean,combined_score_min,combined_score_max,combined_score_mean
2016-09-08,0.0,0.0,0.0,0.0,0.688,0.2731,0.0,1.0,0.6269,0.0,0.9186,0.42540000000000006
2016-09-09,0.0,0.524,0.13,0.0,0.401,0.0880909090909091,0.476,1.0,0.782,-0.7906,0.8622,-0.11833636363636367
2016-09-10,0.0,0.275,0.07509090909090908,0.0,0.665,0.2999090909090909,0.335,1.0,0.6250909090909091,-0.5859,0.9712,0.3831090909090909
2016-09-11,0.111,0.394,0.19375,0.0,0.283,0.173,0.605,0.669,0.633,-0.8929,0.6597,0.08874999999999998
2016-09-12,0.0,0.0,0.0,0.0,0.444,0.148,0.0,1.0,0.5186666666666667,0.0,0.4939,0.16463333333333333
2016-09-13,0.0,0.185,0.04625,0.14,0.25,0.217,0.674,0.761,0.7365,0.0516,0.6124,0.31400000000000006
2016-09-14,0.0,0.0,0.0,0.0,0.714,0.3848181818181818,0.0,1.0,0.5242727272727272,0.0,0.8074,0.3804545454545455
2016-09-15,0.0,0.439,0.03990909090909091,0.082,0.714,0.35854545454545456,0.286,0.8,0.6015454545454545,-0.9129,0.9169,0.47355454545454556
2016-09-16,0.0,0.0,0.0,0.0,0.714,0.308,0.286,1.0,0.692,0.0,0.9001,0.4305857142857143
2016-09-17,0.0,0.435,0.0773,0.0,0.64,0.2198,0.36,1.0,0.7029000000000001,-0.916,0.943,0.18084000000000003
2016-09-18,0.0,0.457,0.27785714285714286,0.0,0.316,0.10571428571428572,0.448,0.783,0.6162857142857143,-0.9046,0.7906,-0.3705
2016-09-19,0.0,0.28,0.10300000000000001,0.0,0.52,0.26875000000000004,0.48,0.868,0.628,-0.6124,0.7579,0.036674999999999985
2016-09-20,0.0,0.315,0.04961538461538462,0.0,0.556,0.23553846153846153,0.444,1.0,0.7148461538461537,-0.7906,0.8591,0.20005384615384614
2016-09-21,0.0,0.306,0.133,0.0,0.369,0.1498,0.605,1.0,0.7174,-0.7269,0.802,-0.08189999999999999
2016-09-22,0.0,0.0,0.0,0.0,0.714,0.31283333333333335,0.286,1.0,0.6871666666666667,0.0,0.8316,0.4598
2016-09-23,0.0,0.097,0.0485,0.0,0.226,0.113,0.774,0.903,0.8385,-0.128,0.5859,0.22895
2016-09-24,0.0,0.375,0.058249999999999996,0.0,0.539,0.133125,0.461,1.0,0.8086249999999999,-0.9001,0.9195,0.06493749999999998
2016-09-25,0.0,0.117,0.045,0.0,0.343,0.1066,0.657,1.0,0.8482000000000001,-0.1531,0.5719,0.06321999999999998
2016-09-26,0.0,0.388,0.16375,0.0,0.38,0.18075000000000002,0.352,1.0,0.65525,-0.9081,0.701,0.09119999999999998
2016-09-27,0.0,0.538,0.07460000000000001,0.0,0.714,0.22248571428571426,0.247,1.0,0.7028857142857141,-0.5994,0.9169,0.20510571428571425
2016-09-28,0.0,0.086,0.011749999999999998,0.0,0.615,0.27449999999999997,0.385,1.0,0.71375,0.0,0.9001,0.545775
2016-09-29,0.0,0.0,0.0,0.128,0.348,0.19099999999999995,0.652,0.872,0.809,0.1779,0.4939,0.34134444444444445
2016-09-30,0.0,0.337,0.1598181818181818,0.0,0.224,0.125,0.552,0.839,0.715,-0.7783,0.4939,-0.17775454545454544
2016-10-01,0.0,0.146,0.024333333333333332,0.0,0.342,0.14300000000000002,0.658,1.0,0.8326666666666668,-0.4404,0.765,0.20958333333333332
2016-10-02,0.0,0.308,0.08357142857142856,0.048,0.278,0.173,0.559,0.884,0.7434285714285715,-0.6134,0.7964,0.18870000000000003
2016-10-03,0.0,0.124,0.058499999999999996,0.0,0.357,0.19199999999999998,0.643,0.89,0.7494999999999999,-0.3818,0.8402,0.2626
2016-10-04,0.0,0.074,0.0185,0.136,0.556,0.334,0.444,0.864,0.6475,0.296,0.3612,0.3286
2016-10-05,0.0,0.6,0.16239285714285714,0.0,0.524,0.22217857142857142,0.303,1.0,0.6153928571428571,-0.5423,0.8481,0.13943214285714284
2016-10-06,0.0,0.208,0.02146666666666667,0.0,0.88,0.2928666666666667,0.12,1.0,0.6856666666666665,-0.3624,0.8225,0.45020000000000004
2016-10-07,0.0,0.0,0.0,0.0,0.556,0.09266666666666667,0.444,1.0,0.9073333333333333,0.0,0.3612,0.060200000000000004
2016-10-08,0.0,0.0,0.0,0.0,0.56,0.28,0.44,1.0,0.72,0.0,0.6249,0.31245
2016-10-09,0.0,0.475,0.13699999999999998,0.0,0.508,0.2238,0.442,1.0,0.6392,-0.8442,0.9081,0.010840000000000027
2016-10-10,0.0,0.512,0.08499999999999999,0.0,0.521,0.11182051282051282,0.417,1.0,0.8032307692307692,-0.8908,0.8685,0.01642820512820513
2016-10-11,0.0,0.458,0.18075,0.0,0.623,0.18899999999999997,0.377,0.777,0.63,-0.8658,0.8777,-0.01391666666666666
2016-10-12,0.0,0.404,0.05613333333333334,0.0,1.0,0.21193333333333333,0.0,1.0,0.7320666666666668,-0.8801,0.765,0.25968
2016-10-13,0.0,0.256,0.058666666666666666,0.0,0.184,0.08433333333333333,0.72,1.0,0.8569999999999999,-0.7351,0.296,0.02548333333333333
2016-10-14,0.0,0.214,0.03933333333333333,0.0,0.714,0.23588888888888893,0.286,1.0,0.7247777777777777,-0.4767,0.8934,0.252
2016-10-15,0.0,0.28,0.13066666666666668,0.0,0.714,0.1988888888888889,0.286,0.813,0.6705555555555555,-0.7506,0.743,-0.04934444444444444
2016-10-16,0.0,0.216,0.10250000000000001,0.0,0.639,0.19907142857142857,0.192,1.0,0.6984285714285715,-0.5106,0.8689,0.014457142857142844
2016-10-17,0.0,0.371,0.14486666666666667,0.0,0.364,0.08793333333333334,0.629,1.0,0.7673333333333333,-0.8496,0.8877,-0.11534000000000001
2016-10-18,0.0,0.317,0.08957894736842106,0.0,1.0,0.1406315789473684,0.0,1.0,0.7697894736842105,-0.6249,0.836,0.015715789473684207
2016-10-19,0.0,0.225,0.05914285714285714,0.0,0.195,0.05392857142857143,0.0,1.0,0.8155,-0.4939,0.4404,-0.01698571428571428
2016-10-20,0.0,0.712,0.09443333333333334,0.0,0.603,0.11583333333333332,0.0,1.0,0.7563888888888889,-0.872,0.8779,0.014016666666666672
2016-10-21,0.0,0.356,0.10891666666666666,0.0,0.481,0.1895,0.345,1.0,0.7014999999999999,-0.7783,0.7717,0.10175
2016-10-22,0.0,0.328,0.06805555555555556,0.0,0.388,0.1761666666666667,0.5,1.0,0.7557222222222222,-0.4215,0.8591,0.2475
2016-10-23,0.0,0.452,0.09242857142857143,0.0,0.455,0.14014285714285715,0.515,1.0,0.7673571428571428,-0.5256,0.7351,0.13878571428571432
2016-10-24,0.0,0.307,0.04435714285714286,0.0,0.204,0.11507142857142857,0.0,1.0,0.7692142857142856,-0.8244,0.6059,0.20195714285714292
2016-10-25,0.0,0.421,0.07747058823529411,0.0,0.527,0.15705882352941178,0.473,1.0,0.7655294117647059,-0.6249,0.9393,0.21784705882352942
2016-10-26,0.0,0.434,0.0977857142857143,0.0,0.409,0.09092857142857143,0.0,1.0,0.5969999999999999,-0.6249,0.8402,-0.002349999999999995
2016-10-27,0.0,0.375,0.10074999999999999,0.0,0.355,0.153,0.575,1.0,0.7463333333333333,-0.8591,0.765,0.051724999999999986
2016-10-28,0.0,0.263,0.0437,0.096,0.348,0.2082,0.641,0.872,0.7481000000000001,-0.5574,0.6597,0.21208
2016-10-29,0.0,0.255,0.09133333333333334,0.0,0.155,0.07366666666666667,0.707,1.0,0.8350000000000001,-0.6249,0.3612,-0.06314444444444445
2016-10-30,0.0,0.306,0.04722222222222222,0.0,0.555,0.22355555555555556,0.0,1.0,0.6181111111111112,-0.5563,0.8769,0.3460444444444445
2016-10-31,0.0,0.0,0.0,0.188,0.366,0.30199999999999994,0.634,0.812,0.6980000000000001,0.4588,0.7845,0.6805000000000001
2016-11-01,0.0,0.2,0.040545454545454544,0.0,0.579,0.1823636363636364,0.0,0.878,0.6861818181818182,-0.7184,0.875,0.18761818181818182
2016-11-02,0.0,0.225,0.06664285714285714,0.0,0.525,0.19435714285714287,0.475,1.0,0.7390000000000001,-0.4404,0.8737,0.2444714285714286
2016-11-03,0.0,0.363,0.09955555555555555,0.0,0.543,0.2346666666666667,0.0,0.822,0.5547777777777778,-0.6908,0.9349,0.2649666666666667
2016-11-04,0.0,0.161,0.04016666666666666,0.0,0.403,0.21633333333333335,0.438,1.0,0.7433333333333333,0.0,0.9099,0.4382833333333333
2016-11-05,0.0,0.314,0.05592307692307692,0.0,0.577,0.2606923076923077,0.423,0.857,0.6833846153846154,-0.6705,0.8176,0.34170000000000006
2016-11-06,0.0,0.183,0.016636363636363637,0.0,0.449,0.2719090909090909,0.0,0.878,0.6205454545454546,0.0,0.8934,0.45226363636363637
2016-11-07,0.0,0.0,0.0,0.0,0.617,0.2585,0.383,1.0,0.7415,0.0,0.9442,0.45455000000000007
2016-11-08,0.0,0.187,0.031133333333333336,0.0,0.545,0.2174666666666667,0.455,1.0,0.7514000000000001,-0.3818,0.9349,0.34048
2016-11-09,0.0,0.184,0.035222222222222224,0.0,0.292,0.08377777777777778,0.0,1.0,0.769888888888889,-0.4019,0.7645,0.17427777777777778
2016-11-11,0.0,0.298,0.06999999999999999,0.087,0.482,0.2998,0.518,0.913,0.6302,-0.4641,0.932,0.48012000000000005
2016-11-12,0.0,0.0,0.0,0.18,0.18,0.18,0.82,0.82,0.82,0.5106,0.5106,0.5106
2016-11-13,0.0,0.3,0.131,0.0,0.558,0.29075,0.442,0.7,0.5782499999999999,-0.743,0.9477,0.197
2016-11-14,0.0,0.28,0.05600000000000001,0.0,0.504,0.3222,0.496,0.738,0.6218,-0.765,0.9652,0.50064
2016-11-15,0.0,0.0,0.0,0.103,0.315,0.209,0.685,0.897,0.791,0.34,0.8479,0.59395
2016-11-16,0.0,0.268,0.09459999999999999,0.0,0.208,0.0854,0.707,1.0,0.82,-0.7889,0.4939,-0.08066000000000002
2016-11-17,0.0,0.0,0.0,0.312,0.312,0.312,0.688,0.688,0.688,0.8271,0.8271,0.8271
2016-11-18,0.045,0.075,0.06,0.109,0.24,0.1745,0.714,0.816,0.7649999999999999,0.25,0.7906,0.5203
2016-11-19,0.0,0.196,0.09920000000000001,0.131,0.366,0.22679999999999997,0.597,0.779,0.674,-0.0516,0.886,0.39547999999999994
2016-11-20,0.0,0.185,0.0868,0.0,0.357,0.17560000000000003,0.585,0.837,0.7378,-0.5817,0.8779,0.22520000000000007
2016-11-22,0.0,0.287,0.06922222222222223,0.0,0.443,0.12055555555555555,0.557,1.0,0.8102222222222223,-0.7672,0.926,0.08906666666666668
2016-11-23,0.0,0.281,0.112,0.0,0.302,0.17300000000000001,0.502,1.0,0.715,-0.3147,0.8268,0.1707
2016-11-24,0.0,0.0,0.0,0.393,0.464,0.4285,0.536,0.607,0.5715,0.8316,0.9062,0.8689
2016-11-25,0.06,0.06,0.06,0.121,0.121,0.121,0.819,0.819,0.819,0.34,0.34,0.34
2016-11-26,0.589,0.589,0.589,0.0,0.0,0.0,0.411,0.411,0.411,-0.6486,-0.6486,-0.6486
2016-11-27,0.0,0.355,0.12844444444444444,0.0,0.228,0.12555555555555553,0.568,1.0,0.7462222222222222,-0.8689,0.7096,-0.02982222222222222
2016-11-28,0.0,0.396,0.0984,0.0,0.331,0.19859999999999997,0.604,0.884,0.7030000000000001,-0.8176,0.872,0.35544000000000003
2016-11-29,0.0,0.315,0.11779999999999999,0.0,0.504,0.21939999999999998,0.496,0.909,0.6628,-0.6995,0.9538,0.02465999999999998
2016-11-30,0.0,0.208,0.0491,0.0,0.327,0.1467,0.581,1.0,0.8042999999999999,-0.5574,0.8934,0.28659999999999997
2016-12-01,0.0,0.168,0.043500000000000004,0.0,0.409,0.2305,0.538,1.0,0.726,0.0,0.8658,0.4859
2016-12-02,0.0,0.0,0.0,0.155,0.269,0.21200000000000002,0.731,0.845,0.788,0.296,0.7096,0.5028
2016-12-03,0.0,0.247,0.12933333333333333,0.0,0.49,0.19466666666666665,0.51,0.764,0.6756666666666667,-0.7096,0.91,-0.010700000000000006
2016-12-04,0.0,0.295,0.09444444444444443,0.0,0.254,0.0971111111111111,0.574,1.0,0.8084444444444446,-0.6817,0.7783,0.0012111111111111133
2016-12-05,0.0,0.217,0.0536,0.0,0.289,0.12159999999999997,0.69,1.0,0.825,-0.5574,0.8074,0.17853999999999998
2016-12-06,0.0,0.121,0.07333333333333333,0.0,0.121,0.04033333333333333,0.78,1.0,0.8863333333333333,-0.4396,0.1531,-0.09549999999999999
2016-12-07,0.0,0.187,0.057499999999999996,0.0,0.452,0.1865,0.548,0.877,0.7560000000000001,-0.4939,0.765,0.14595000000000002
2016-12-08,0.0,0.22,0.055,0.116,0.213,0.16175,0.664,0.845,0.78325,-0.3612,0.6908,0.28405
2016-12-09,0.0,0.127,0.03175,0.136,0.556,0.3355000000000001,0.444,0.864,0.63275,0.296,0.8126,0.526675
2016-12-10,0.0,0.228,0.052750000000000005,0.0,0.441,0.190375,0.364,0.909,0.75675,-0.6808,0.765,0.40324999999999994
2016-12-11,0.0,0.112,0.028,0.186,0.492,0.325,0.508,0.814,0.647,0.4404,0.8431,0.65225
2016-12-12,0.0,0.242,0.071,0.0,0.39,0.1135,0.61,1.0,0.8155000000000001,-0.5701,0.4939,-0.013466666666666682
2016-12-13,0.0,0.126,0.023666666666666666,0.0,0.343,0.111,0.657,1.0,0.8653333333333334,-0.296,0.872,0.23858888888888888
2016-12-14,0.0,0.0,0.0,0.167,0.339,0.253,0.661,0.833,0.747,0.296,0.7346,0.5153
2016-12-15,0.0,0.389,0.1256,0.0,0.412,0.16219999999999998,0.525,0.928,0.7121999999999999,-0.8687,0.8689,-0.035820000000000005
2016-12-16,0.0,0.0,0.0,0.0,0.355,0.18366666666666664,0.645,1.0,0.8163333333333332,0.0,0.765,0.35366666666666663
2016-12-17,0.0,0.122,0.0315,0.0,0.167,0.10433333333333333,0.767,1.0,0.8643333333333335,-0.128,0.4588,0.23573333333333335
2016-12-18,0.0,0.071,0.0355,0.0,0.267,0.1335,0.733,0.929,0.831,-0.0572,0.7351,0.33895
2016-12-19,0.256,0.256,0.256,0.165,0.165,0.165,0.579,0.579,0.579,-0.4588,-0.4588,-0.4588
2016-12-20,0.075,0.331,0.1545,0.0,0.368,0.198,0.557,0.729,0.64725,-0.8555,0.8885,0.22784999999999997
2016-12-21,0.0,0.169,0.062,0.131,0.407,0.28525,0.458,0.79,0.653,0.3612,0.9287,0.683275
2016-12-22,0.0,0.0,0.0,0.271,0.382,0.3265,0.618,0.729,0.6735,0.6369,0.8882,0.7625500000000001
2016-12-23,0.0,0.265,0.09583333333333334,0.0,0.285,0.153,0.536,0.943,0.7513333333333333,-0.296,0.788,0.20451666666666668
2016-12-24,0.0,0.41,0.23375,0.0,0.202,0.0505,0.59,1.0,0.71575,-0.9313,0.3434,-0.368975
2016-12-25,0.0,0.15,0.055200000000000006,0.0,1.0,0.32999999999999996,0.0,0.85,0.41500000000000004,-0.5719,0.5719,0.11165999999999998
2016-12-26,0.0,0.0,0.0,0.446,0.446,0.446,0.554,0.554,0.554,0.8416,0.8416,0.8416
2016-12-27,0.0,0.132,0.072,0.083,0.277,0.187,0.631,0.887,0.7407999999999999,-0.1154,0.7845,0.41609999999999997
2016-12-28,0.0,0.143,0.097,0.119,0.264,0.18780000000000002,0.645,0.755,0.715,-0.0516,0.7553,0.37992
2016-12-29,0.0,0.0,0.0,0.0,0.42,0.21,0.58,1.0,0.79,0.0,0.4404,0.2202
2016-12-31,0.0,0.283,0.13849999999999998,0.189,0.389,0.29475,0.489,0.639,0.56675,-0.4388,0.6997,0.25345
2017-01-01,0.0,0.0,0.0,0.424,0.787,0.6055,0.213,0.576,0.39449999999999996,0.5719,0.8834,0.7276499999999999
2017-01-02,0.0,0.0,0.0,0.383,0.383,0.383,0.617,0.617,0.617,0.7351,0.7351,0.7351
2017-01-03,0.052,0.347,0.15533333333333332,0.0,0.256,0.11788888888888888,0.568,0.888,0.7267777777777777,-0.8519,0.6369,-0.1186888888888889
2017-01-04,0.0,0.361,0.12421428571428571,0.0,0.444,0.13642857142857143,0.556,0.83,0.7394285714285714,-0.872,0.9001,-0.04827142857142857
2017-01-05,0.0,0.214,0.09800000000000002,0.0,0.291,0.09933333333333333,0.597,1.0,0.8026666666666666,-0.7184,0.7506,-0.011616666666666664
2017-01-06,0.0,0.172,0.06390909090909092,0.0,0.456,0.13690909090909092,0.544,0.894,0.7992727272727272,-0.5213,0.9337,0.22782727272727268
2017-01-07,0.0,0.175,0.102,0.0,0.787,0.2683333333333333,0.213,0.825,0.6295000000000001,-0.624,0.743,0.19286666666666666
2017-01-08,0.0,0.188,0.09340000000000001,0.112,0.364,0.2312,0.484,0.87,0.6756,0.1027,0.8481,0.50034
2017-01-09,0.0,0.372,0.15155555555555555,0.0,0.514,0.09944444444444445,0.486,1.0,0.7491111111111111,-0.836,0.9583,-0.1910777777777778
2017-01-10,0.0,0.0,0.0,0.0,0.282,0.141,0.718,1.0,0.859,0.0,0.6249,0.31245
2017-01-11,0.0,0.583,0.1691111111111111,0.0,0.457,0.1748888888888889,0.417,1.0,0.6561111111111111,-0.7264,0.7096,-0.014055555555555562
2017-01-12,0.0,0.228,0.10675,0.0,0.472,0.17225,0.528,0.871,0.7210000000000001,-0.7096,0.9349,0.10069999999999998
2017-01-13,0.0,0.385,0.10250000000000001,0.0,0.314,0.149875,0.462,0.875,0.7477499999999999,-0.8405,0.8074,0.06808749999999998
2017-01-14,0.087,0.398,0.23175,0.0,0.355,0.16099999999999998,0.537,0.733,0.60725,-0.8625,0.8271,-0.163425
2017-01-15,0.0,0.129,0.06325,0.045,0.181,0.12625,0.772,0.831,0.8105,-0.5095,0.6249,0.10592500000000002
2017-01-16,0.0,0.525,0.20714285714285713,0.0,0.401,0.13214285714285715,0.475,0.775,0.6607142857142857,-0.9679,0.9403,-0.23648571428571424
2017-01-17,0.0,0.276,0.09314285714285715,0.0,0.254,0.10757142857142857,0.635,1.0,0.7992857142857144,-0.7906,0.7783,0.0481
2017-01-18,0.0,0.313,0.09075,0.0,0.39,0.17925,0.528,1.0,0.7300000000000001,-0.5251,0.8316,0.0886625
2017-01-19,0.0,0.237,0.05957142857142857,0.0,0.358,0.20042857142857143,0.556,1.0,0.74,0.0,0.8591,0.4024142857142858
2017-01-20,0.0,0.105,0.017499999999999998,0.0,0.554,0.25066666666666665,0.446,1.0,0.7318333333333333,-0.25,0.8074,0.3763666666666667
2017-01-21,0.0,0.25,0.02741666666666667,0.0,0.462,0.11833333333333333,0.538,1.0,0.8542500000000001,-0.6124,0.8834,0.20925833333333332
2017-01-22,0.0,0.323,0.1205,0.074,0.558,0.25975000000000004,0.442,0.72,0.6195,-0.8338,0.9633,0.24217500000000003
2017-01-23,0.0,0.0,0.0,0.181,0.181,0.181,0.819,0.819,0.819,0.4939,0.4939,0.4939
2017-01-24,0.0,0.0,0.0,0.129,0.129,0.129,0.871,0.871,0.871,0.2732,0.2732,0.2732
2017-01-25,0.0,0.27,0.08430000000000001,0.0,0.337,0.15699999999999997,0.593,1.0,0.7589,-0.8126,0.7269,0.13165
2017-01-26,0.0,0.435,0.1335714285714286,0.0,0.286,0.09457142857142857,0.565,1.0,0.7718571428571429,-0.9062,0.4939,-0.1270571428571429
2017-01-27,0.0,0.136,0.042,0.109,0.292,0.19216666666666668,0.708,0.847,0.766,-0.1779,0.5106,0.2144
2017-01-28,0.0,0.404,0.08325,0.0,0.661,0.188,0.339,1.0,0.72875,-0.9042,0.6207,0.08743750000000003
2017-01-29,0.0,0.22,0.108,0.093,0.286,0.154,0.671,0.88,0.738,-0.5719,0.4939,-0.087975
2017-01-30,0.0,0.325,0.18663636363636363,0.0,0.286,0.0870909090909091,0.59,1.0,0.7261818181818183,-0.891,0.7506,-0.33094545454545454
2017-01-31,0.0,0.202,0.08525,0.0,0.304,0.1405,0.557,1.0,0.77425,-0.6486,0.7105,0.185675
2017-02-01,0.0,0.284,0.071,0.12,0.56,0.37850000000000006,0.44,0.645,0.5505,-0.7767,0.9666,0.26055
2017-02-02,0.0,0.367,0.1315714285714286,0.0,0.562,0.159,0.438,1.0,0.7092857142857143,-0.8057,0.9661,-0.05274285714285714
2017-02-03,0.0,0.334,0.15271428571428575,0.069,0.528,0.20057142857142857,0.472,0.769,0.6467142857142856,-0.7184,0.7717,0.05585714285714285
2017-02-04,0.0,0.386,0.20057142857142857,0.0,0.577,0.16357142857142856,0.421,0.909,0.6357142857142858,-0.7964,0.6249,-0.28204285714285715
2017-02-05,0.0,0.449,0.2566,0.0,0.47,0.1426,0.53,0.704,0.6008,-0.9307,0.7964,-0.47078
2017-02-06,0.0,0.301,0.125,0.0,0.492,0.21642857142857141,0.508,0.814,0.6585714285714286,-0.8225,0.9382,0.05281428571428574
2017-02-07,0.0,0.472,0.2547142857142857,0.0,0.415,0.08071428571428571,0.49,1.0,0.6645714285714286,-0.9337,0.7964,-0.49559999999999993
2017-02-08,0.0,0.363,0.179,0.0,0.333,0.1215,0.637,0.807,0.6995,-0.8658,0.7906,-0.19982500000000003
2017-02-09,0.0,0.284,0.10364285714285716,0.079,0.455,0.25085714285714283,0.503,0.921,0.6454285714285714,-0.6908,0.9118,0.32493571428571427
2017-02-10,0.0,0.225,0.08375,0.0,0.179,0.10049999999999999,0.769,0.898,0.81575,-0.7506,0.34,-0.02515
2017-02-11,0.0,0.343,0.06860000000000001,0.0,0.144,0.09219999999999999,0.554,1.0,0.8392,-0.8172,0.5719,0.09749999999999999
2017-02-12,0.0,0.356,0.0891818181818182,0.0,0.408,0.14736363636363636,0.567,1.0,0.7633636363636364,-0.8591,0.8357,0.11037272727272729
2017-02-13,0.0,0.235,0.1175,0.202,0.364,0.28300000000000003,0.563,0.636,0.5994999999999999,-0.2484,0.8402,0.29589999999999994
2017-02-14,0.0,0.134,0.037,0.0,0.533,0.25383333333333336,0.467,1.0,0.709,-0.5965,0.8126,0.3229333333333333
2017-02-15,0.0,0.48,0.1282222222222222,0.0,0.272,0.12011111111111111,0.395,1.0,0.7517777777777778,-0.8934,0.6249,-0.0025000000000000083
2017-02-16,0.0,0.438,0.1613,0.0,0.443,0.15030000000000002,0.557,0.879,0.6883,-0.8552,0.936,-0.06035999999999999
2017-02-17,0.0,0.176,0.035199999999999995,0.0,0.275,0.0796,0.549,1.0,0.8852,0.0,0.5271,0.18436
2017-02-18,0.0,0.309,0.13999999999999999,0.0,0.306,0.14085714285714285,0.51,1.0,0.7192857142857142,-0.6124,0.296,-0.1800142857142857
2017-02-19,0.094,0.094,0.094,0.197,0.197,0.197,0.709,0.709,0.709,0.3182,0.3182,0.3182
2017-02-20,0.0,0.108,0.036,0.0,0.609,0.24566666666666667,0.391,1.0,0.7183333333333334,0.0,0.8316,0.3282333333333333
2017-02-21,0.0,0.0,0.0,0.25,0.441,0.32566666666666666,0.559,0.75,0.6743333333333333,0.34,0.743,0.5135333333333333
2017-02-22,0.0,0.273,0.15150000000000002,0.0,0.377,0.1245,0.623,0.796,0.724,-0.7703,0.9096,0.076825
2017-02-24,0.0,0.179,0.07466666666666667,0.0,0.107,0.034,0.714,1.0,0.8913333333333334,-0.6486,0.0,-0.18108333333333335
2017-02-25,0.0,0.435,0.1742,0.0,0.309,0.14500000000000002,0.381,0.854,0.6808,-0.8206,0.8074,0.03566000000000001
2017-02-26,0.0,0.306,0.129,0.0,0.412,0.1808,0.515,1.0,0.6900000000000001,-0.6369,0.8807,0.07728000000000002
2017-02-27,0.0,0.269,0.1345,0.0,0.066,0.033,0.665,1.0,0.8325,-0.8074,0.0,-0.4037
2017-02-28,0.0,0.0,0.0,0.171,0.39,0.3046666666666667,0.61,0.829,0.6953333333333335,0.4391,0.8481,0.5937
2017-03-01,0.0,0.0,0.0,0.0,0.714,0.379,0.0,0.577,0.2876666666666667,0.0,0.3612,0.21906666666666666
2017-03-02,0.0,0.0,0.0,0.231,0.231,0.231,0.769,0.769,0.769,0.6908,0.6908,0.6908
2017-03-03,0.0,0.371,0.15666666666666665,0.0,0.254,0.09983333333333333,0.629,0.88,0.7436666666666666,-0.7949,0.7563,-0.03318333333333334
2017-03-04,0.0,0.305,0.11407142857142857,0.0,0.577,0.09628571428571428,0.423,1.0,0.7897142857142857,-0.836,0.8316,-0.13552857142857144
2017-03-05,0.124,0.145,0.1345,0.093,0.12,0.1065,0.756,0.762,0.759,-0.1446,-0.0276,-0.08610000000000001
2017-03-06,0.0,0.0,0.0,0.528,0.528,0.528,0.472,0.472,0.472,0.9246,0.9246,0.9246
2017-03-07,0.0,0.451,0.06033333333333333,0.0,0.257,0.15541666666666668,0.549,1.0,0.7842500000000001,-0.8885,0.7687,0.28855833333333336
2017-03-08,0.0,0.121,0.0535,0.153,0.378,0.23875,0.501,0.847,0.70775,0.4404,0.8271,0.6025
2017-03-09,0.0,0.0,0.0,0.272,0.406,0.339,0.594,0.728,0.661,0.6249,0.6249,0.6249
2017-03-10,0.0,0.0,0.0,0.258,0.391,0.3356666666666667,0.609,0.742,0.6643333333333333,0.4404,0.8402,0.7025666666666667
2017-03-11,0.0,0.107,0.0535,0.0,0.238,0.119,0.655,1.0,0.8275,0.0,0.5859,0.29295
2017-03-13,0.146,0.261,0.20350000000000001,0.102,0.295,0.19849999999999998,0.559,0.637,0.5980000000000001,-0.7184,0.701,-0.008700000000000041
2017-03-14,0.0,0.159,0.053,0.0,0.386,0.12866666666666668,0.455,1.0,0.8183333333333334,0.0,0.7906,0.26353333333333334
2017-03-15,0.0,0.387,0.09385714285714286,0.0,0.568,0.17757142857142855,0.432,1.0,0.7285714285714286,-0.9118,0.8885,0.1808857142857143
2017-03-16,0.0,0.0,0.0,0.314,0.455,0.39825000000000005,0.545,0.686,0.60175,0.3612,0.6249,0.4603
2017-03-17,0.0,0.2,0.046285714285714284,0.251,0.609,0.3741428571428571,0.391,0.749,0.5795714285714286,0.296,0.8979,0.6352857142857143
2017-03-18,0.0,0.123,0.041,0.163,0.339,0.25333333333333335,0.661,0.742,0.7056666666666667,0.25,0.7678,0.5475666666666666
2017-03-20,0.0,0.238,0.10583333333333333,0.0,0.119,0.0355,0.686,1.0,0.8586666666666667,-0.802,0.4215,-0.25096666666666667
2017-03-21,0.0,0.0,0.0,0.294,0.53,0.437,0.47,0.706,0.563,0.3612,0.9053,0.7085333333333333
2017-03-22,0.0,0.219,0.07025,0.0,0.333,0.16375,0.617,1.0,0.7662500000000001,-0.1027,0.7845,0.359925
2017-03-23,0.233,0.24,0.2365,0.0,0.175,0.0875,0.585,0.767,0.6759999999999999,-0.6962,-0.4779,-0.5870500000000001
2017-03-24,0.0,0.322,0.1364,0.147,0.307,0.2118,0.468,0.816,0.6521999999999999,-0.5859,0.7351,0.14925999999999998
2017-03-25,0.0,0.0,0.0,0.0,0.778,0.34259999999999996,0.222,1.0,0.6574000000000001,0.0,0.7906,0.6115999999999999
2017-03-26,0.0,0.0,0.0,0.459,0.491,0.475,0.509,0.541,0.525,0.926,0.936,0.931
2017-03-27,0.0,0.0,0.0,0.163,0.163,0.163,0.837,0.837,0.837,0.6249,0.6249,0.6249
2017-03-28,0.0,0.182,0.06183333333333333,0.0,0.282,0.104,0.537,1.0,0.8343333333333334,-0.3724,0.6807,0.20741666666666667
