timestamp,tweets,ret_1,ret_5,ret_15,after4_date
2018-05-17 12:46:00-05:00,"""Wow word seems to be coming out that the Obama FBI SPIED ON THE TRUMP CAMPAIGN WITH AN EMBEDDED INFORMANT. Andrew McCarthy says Theres probably no doubt that they had at least one confidential informant in the campaign. If so this is bigger than Watergate!",9.11410864017499e-05,-0.0002734232592052497,0.0018228217280349982,2018-05-17
2018-07-03 11:17:00-05:00,"""Many good conversations with North Korea-it is going well! In the meantime no Rocket Launches or Nuclear Testing in 8 months. All of Asia is thrilled. Only the Opposition Party which includes the Fake News is complaining. If not for me we would now be at War with North Korea!",0.0001820830298616169,-0.00027312454479242533,0.0009104151493080845,2018-07-03
2018-05-28 17:14:00-05:00,"""Thank you for joining us on this solemn day of remembrance. We are gathered here on the sacred soil of @ArlingtonNatl Cemetery to honor the lives and deeds of America's greatest heroes the men and women who laid down their lives for our freedom. #MemorialDay https://t.co/YSYAHf7bNu",0.00027312454479242533,-0.00027312454479242533,0.0,2018-05-29
2018-05-16 12:26:00-05:00,"""Congratulations to Deb Fischer. The people of Nebraska have seen what a great job she is doing - and it showed up at the ballot box! #MAGA",0.0,-0.0002730499681441704,-0.0007281332483844543,2018-05-16
2018-03-20 15:37:00-05:00,"""Our Nation was founded by farmers. Our independence was won by farmers. And our continent was tamed by farmers. Our farmers always lead the way -- we are PROUD of them and we are DELIVERING for them! #NationalAgricultureDay",0.0,-0.000272975432211101,9.099181073703367e-05,2018-03-21
2018-11-05 13:14:00-06:00,""".@DebbieStabenow voted against Tax Cuts great Healthcare Supreme Court Justices and all of the many things the people of Michigan wanted and need. She is an automatic far left vote controlled by her bosses. John James can be a truly great Senator!",-9.099181073703367e-05,-0.000272975432211101,-0.0023657870791628753,2018-11-05
2018-02-28 18:37:00-06:00,"""Starting at a small Bible School in Florida Billy Graham soon led a nationwide revival. From a large tent in Los Angeles to one hundred thousand people in a single day at Yankee Stadium to more than two million people at Madison Square Garden over sixteen weeks in 1957... https://t.co/z1vvAemlBP",-0.00018191740949608878,-0.00027287611424413316,0.0,2018-03-01
2018-05-23 19:36:00-05:00,"""Crippling loopholes in our laws have enabled MS-13 gang members and other criminals to infiltrate our communities - and Democrats in Congress REFUSE to close these loopholes including the disgraceful practice known as Catch-and-Release. Democrats must abandon their resistance... https://t.co/VkMCIzwt8v",0.0,-0.00027287611424413316,-0.0005457522284882663,2018-05-24
2018-11-18 19:56:00-06:00,"""Catch and Release is an obsolete term. It is now Catch and Detain. Illegal Immigrants trying to come into the U.S.A. often proudly flying the flag of their nation as they ask for U.S. Asylum will be detained or turned away. Dems must approve Border Security &amp; Wall NOW!",0.0004545867806164197,-0.0002727520683698518,9.091735612328394e-05,2018-11-19
2018-11-30 02:51:00-06:00,"""This demonstrates the Robert Mueller and his partisans have no evidence not a whiff of collusion between Trump and the Russians. Russian project legal. Trump Tower meeting (son Don) perfectly legal. He wasnt involved with hacking.     Gregg Jarrett.  A total Witch Hunt!",9.088430428065073e-05,-0.0002726529128419522,-9.088430428065073e-05,2018-11-30
