                PRELIMINARY PRICES AS OF 07/19/19 09:30 AM (CST)
2300       ----      ----      ----      ----      ----    UNCH                  .1534          10          35
2350       ----      ----      ----      ----      ----    UNCH                  .1758                      50
2400       ----      ----      ----      ----      ----    UNCH                  .2005          20         365
2450       ----      ----      ----      ----      ----    UNCH                  .2273                     192
2500       ----      ----      ----      ----      ----    UNCH          20      .2563                    6110
2550       ----      ----      ----      ----      ----    UNCH                  .2874                     142
2600       ----      ----      ----      ----      ----    UNCH                  .3204                    3230
2630       ----      ----      ----      ----      ----    UNCH                  .3412                      10
2650       ----      ----      ----      ----      ----    UNCH                  .3554                     162
2670       ----      ----      ----      ----      ----    UNCH                  .3699                       2
2700       ----      ----      ----      ----      ----    UNCH                  .3921                      80
2710       ----      ----      ----      ----      ----    UNCH                  .3997                       1
2720       ----      ----      ----      ----      ----    UNCH                  .4073                      11
