                PRELIMINARY PRICES AS OF 12/20/18 09:30 AM (CST)
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                 46726                 217270      376799
HO2 NY Harbor ULSD London Marker
JAN19      ----      ----      ----      ----      ----    UNCH                 1.8092
FEB19      ----      ----      ----      ----      ----    UNCH                 1.8002
MAR19      ----      ----      ----      ----      ----    UNCH                 1.7843
HO4 HEATING OIL 3:15 2 Minute TAM SYNTHETIC LONDON FUT
JAN19      ----      ----      ----      ----      ----    UNCH                 1.7934
HOL NY Harbor ULSD London Tradable Marker
JAN19      ----      ----      ----      ----      ----    UNCH                  .0000
FEB19      ----      ----      ----      ----      ----    UNCH                  .0000
MAR19      ----      ----      ----      ----      ----    UNCH                  .0000
HOS HEATING OIL 3:15 1 Minute TAM SYNTHETIC LONDON FUT
JAN19      ----      ----      ----      ----      ----    UNCH                 1.7939
HOT NY Harbor ULSD TAS
JAN19     .0000     .0000     .0000     .0000      ----    UNCH         559      .0000
FEB19     .0000     .0000     .0000     .0000      ----    UNCH         111      .0000
MAR19     .0000     .0000     .0000     .0000      ----    UNCH          22      .0000
APR19      ----      ----      ----      ----      ----    UNCH                  .0000
MAY19      ----      ----      ----      ----      ----    UNCH                  .0000
JUN19      ----      ----      ----      ----      ----    UNCH                  .0000
JLY19      ----      ----      ----      ----      ----    UNCH                  .0000
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                   692
HP Henry Hub Natural Gas Look-Alike Penultimate Finan
JAN19     3.884     3.884     3.837     3.837      ----    UNCH         246      3.726        4154       21215
FEB19     3.814     3.814     3.814     3.814      ----    UNCH         112      3.653         360       16997
MAR19     3.646     3.646     3.646     3.646      ----    UNCH          21      3.506        1400       15744
APR19      ----      ----      ----      ----      ----    UNCH         245      2.850         919       12969
MAY19      ----      ----      ----      ----      ----    UNCH                  2.783         477        5953
JUN19      ----     2.833B    2.809A    2.833B     ----    UNCH                  2.814          98        4174
JLY19      ----     2.870B    2.844A    2.870B     ----    UNCH                  2.850          42        4433
AUG19      ----     2.861B    2.843A    2.861B     ----    UNCH                  2.845                    4261
SEP19      ----     2.829B     ----     2.829B     ----    UNCH                  2.815                    3355
OCT19      ----     2.851B     ----     2.851B     ----    UNCH                  2.840          10        3275
NOV19      ----     2.884B     ----     2.884B     ----    UNCH                  2.882                    1837
DEC19      ----      ----      ----      ----      ----    UNCH                  3.030          43        1941
JAN20      ----      ----      ----      ----      ----    UNCH                  3.145                    1232
FEB20      ----      ----      ----      ----      ----    UNCH                  3.081                    1212
MAR20      ----      ----      ----      ----      ----    UNCH                  2.911                    1317
APR20      ----      ----      ----      ----      ----    UNCH                  2.553                    1717
