,0,ret_5
2019-06-11 06:26:00-05:00,"b'\\u201cJerry Nadler\\u2019s Trump Bashing Show Is A Bust.\\u201d Headline, New York Post. @foxandfriends  The Greatest Witch Hunt of\\u2026 https://t.co/KheJlbqBCi'",-0.00034390852033359124
2019-04-15 11:25:00-05:00,"b'....Since there was no Collusion, why was there an Investigation in the first place! Answer - Dirty Cops, Dems and Crooked Hillary!'",-0.00034370166695308474
2019-06-10 10:44:00-05:00,b'Thank you @MarkLevinShow and John Eastman! https://t.co/PsoyEVynjT',-0.0003436426116838488
2019-08-20 08:42:00-05:00,b'Two incredible people. I can\\u2019t believe they\\u2019re not working (few work harder)! https://t.co/tsh8KDS8Qs',-0.0003435835767050335
2019-04-12 11:39:00-05:00,"b'Due to the fact that Democrats are unwilling to change our very dangerous immigration laws, we are indeed, as repor\\u2026 https://t.co/sNDauZ3JDv'b'....The Radical Left always seems to have an Open Borders, Open Arms policy \\u2013 so this should make them very happy!'",-0.00034317089910775565
2019-09-03 20:40:00-05:00,"b'\\u201cTo declassify is so important because if this were a Democrat President or a Democrat Candidate, that was spied on\\u2026 https://t.co/XVjMZjOtcT'b'.....on the President of the United States.\\u201d @charliekirk11 @trish_regan'",-0.0003428767358134751
2019-04-22 14:42:00-05:00,"b'Today, @FLOTUS Melania and I are honored to host the 2019 @WhiteHouse Easter Egg Roll! https://t.co/dKxSefCl7H'",-0.00034281796366129587
2018-08-29 07:41:00-05:00,b'\\u201cAnonymous Sources are really starting to BURN the media.\\u201d @FoxNews The fact is that many anonymous sources don\\u2019t e\\u2026 https://t.co/BgVRjHqpqG',-0.0003427004797806717
2019-08-21 06:45:00-05:00,"b'Brandon Judd, President, National Border Patrol Council. \\u201cThis will effectively end Catch and Release and curb illegal entries.\\u201d'",-0.0003425537381176672
2019-06-26 18:47:00-05:00,"b'Ever since the passage of the Super Predator Crime Bill, pushed hard by @JoeBiden, together with Bill and Crooked H\\u2026 https://t.co/vwQFOpuit0'b'....They came to me asking for help, and I got Criminal Justice Reform passed, with help from both Republicans and\\u2026 https://t.co/dHkzuxyIfM'",-0.0003424950766332734
2019-08-22 18:41:00-05:00,"b'Check out a FANTASTIC new book, \\u201cSTILL WINNING \\u2013 Why America Went All In On Donald Trump-And Why We Must Do It Agai\\u2026 https://t.co/O7cdWiLlj9'",-0.0003420557550880794
2019-08-29 18:50:00-05:00,b'https://t.co/ufd7tsGyAx',-0.0003420557550880794
2018-09-18 11:00:00-05:00,b'Thank you to our great Coast Guard for doing such a tremendous job - thousands of lives being saved!\\u2026 https://t.co/yJ4lNIiZ5t',-0.0003414717432132491
2019-08-13 09:54:00-05:00,b'ALL THE NEWS THAT\\u2019S NOT FIT TO PRINT! \\u201cThe New York Times is no longer the paper we grew up with. It is no longer a\\u2026 https://t.co/aqRuhs3sMt',-0.0003413551800648575
2018-08-30 06:57:00-05:00,b'The only thing James Comey ever got right was when he said that President Trump was not under investigation!',-0.0003413260517108968
2019-05-01 21:54:00-05:00,b'I am continuing to monitor the situation in Venezuela very closely. The United States stands with the People of Ven\\u2026 https://t.co/37n54A0sFo',-0.0003413260517108968
2019-05-01 22:10:00-05:00,b'The Collusion Delusion is OVER! https://t.co/sRnHoDmzFJ',-0.000341180484476288
2019-04-26 07:48:00-05:00,b'Heading to Indianapolis to speak at the big NRA Conference. Love being in Indiana. The @NRA is getting stronger &amp; s\\u2026 https://t.co/zRQgDqxoeQ',-0.00034083162917518747
2019-04-26 09:26:00-05:00,b'Just out: Real GDP for First Quarter grew 3.2% at an annual rate. This is far above expectations or projections. Im\\u2026 https://t.co/spnrLCoNTf',-0.00034083162917518747
2018-09-20 06:38:00-05:00,b'....The thing that\\u2019s lacking is we can\\u2019t properly secure the Border because of the Democrats historic level of Obst\\u2026 https://t.co/7FckEVWHbo',-0.00034065746891500596
2019-10-06 21:28:00-05:00,"b'Nancy Pelosi knew of all of the many Shifty Adam Schiff lies and massive frauds perpetrated upon Congress and the A\\u2026 https://t.co/jhoHJnCe8W'b'....This makes Nervous Nancy every bit as guilty as Liddle\\u2019 Adam Schiff for High Crimes and Misdemeanors, and even\\u2026 https://t.co/bGLtSrXqB1'",-0.0003405994550408719
2018-09-24 19:23:00-05:00,b'https://t.co/FXqSWusSTV',-0.00034028073160357296
2019-06-28 04:13:00-05:00,"b'The Stock Market went up massively from the day after I won the Election, all the way up to the day that I took off\\u2026 https://t.co/hWukCMQKTe'",-0.0003401649800153074
2018-09-24 15:43:00-05:00,"b'It was my great honor to welcome and meet with President @moonriver365 Jae-in of South Korea today, in New York Cit\\u2026 https://t.co/ITcUEdp62W'",-0.0003400493071495367
2018-09-25 10:28:00-05:00,b'https://t.co/h43dehf0WV',-0.0003399626041135475
2019-10-01 18:42:00-05:00,"b'As I learn more and more each day, I am coming to the conclusion that what is taking place is not an impeachment, i\\u2026 https://t.co/8tLcBuk5RO'b'....People, their VOTE, their Freedoms, their Second Amendment, Religion, Military, Border Wall, and their God-give\\u2026 https://t.co/LWjvAwYOZg'",-0.00033967391304347825
2019-06-20 12:50:00-05:00,b'It was my great honor to host Canadian Prime Minister @JustinTrudeau at the @WhiteHouse today!\\U0001f1fa\\U0001f1f8\\U0001f1e8\\U0001f1e6 https://t.co/orlejZ9FFs',-0.000338810774182619
2019-10-07 10:39:00-05:00,"b'....the captured ISIS fighters and families. The U.S. has done far more than anyone could have ever expected, inclu\\u2026 https://t.co/Zb51wQ2qQC'b'As I have stated strongly before, and just to reiterate, if Turkey does anything that I, in my great and unmatched\\u2026 https://t.co/tNjd9bRijx'",-0.00033869602032176124
2018-10-03 08:24:00-05:00,b'Thank you Governor Phil Bryant - it was my great honor to be there! #MAGA https://t.co/UbY7Qu2fMt',-0.0003386386725364037
2016-11-22 05:47:00-06:00,b'Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.',-0.00033825684970120647
2016-11-29 21:51:00-06:00,b'Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier',-0.00033791394458211306
2019-09-25 06:15:00-05:00,"b'Great new book by the brilliant Andrew McCarthy, BALL OF COLLUSION, THE PLOT TO RIG AN ELECTION AND DESTROY A PRESI\\u2026 https://t.co/3uzucG7u1j'",-0.00033746730785455157
2019-07-02 06:39:00-05:00,"b'As most people are aware, according to the Polls, I won EVERY debate, including the three with Crooked Hillary Clin\\u2026 https://t.co/g5pKI6Px2X'",-0.000337126000842815
2016-12-06 13:11:00-06:00,b'Masa said he would never do this had we (Trump) not won the election!',-0.00033685156074556477
2019-09-30 06:40:00-05:00,b'The Greatest Witch Hunt in the history of our Country!',-0.00033655868742111904
2019-09-24 18:18:00-05:00,b'https://t.co/OFMzIMWpv1',-0.00033630401883302503
2019-09-29 21:31:00-05:00,b'https://t.co/CKRQNECvRu',-0.0003359932801343973
2019-07-08 13:32:00-05:00,b'I have been very critical about the way the U.K. and Prime Minister Theresa May handled Brexit. What a mess she and\\u2026 https://t.co/jJQ2yz2MTY'b'....thought of within the U.S. We will no longer deal with him. The good news for the wonderful United Kingdom is t\\u2026 https://t.co/L7xpUvczGx',-0.00033573946617424877
2019-09-05 18:50:00-05:00,"b'Great job done by @GovRonDesantis, @SenRickScott, Senator @MarcoRubio, and all of the those from Florida that were\\u2026 https://t.co/SU7VdL8Wlb'",-0.0003356549467147772
2019-09-26 18:25:00-05:00,b'Will be a GREAT and very accurate show tonight by @seanhannity on @foxnews (9:00 PM). Will play my full statement from Air Force One!',-0.0003355423202751447
2019-09-08 21:18:00-05:00,b'https://t.co/NeTvaaeVTR',-0.00033467202141900936
2019-09-09 06:09:00-05:00,"b'House Republicans should allow Chairs of Committees to remain for longer than 6 years. It forces great people, and\\u2026 https://t.co/iNcXS3XgWz'",-0.00033447612676645205
2019-07-11 09:53:00-05:00,"b'Dow just hit 27,000 for first time EVER!'",-0.0003333055578701775
2019-09-18 06:46:00-05:00,b'Thank you Corey! https://t.co/r62DmJ2vMw',-0.0003331945022907122
2019-09-17 10:13:00-05:00,"b'The New York Times is at its lowest point in its long and storied history. Not only is it losing a lot of money, bu\\u2026 https://t.co/autZF4UsTS'b'....\\u201dThat story (Kavanaugh) is nowhere near the standard that should be met in publishing a story.\\u201d @brithume @FoxNews'",-0.00033313900224868825
2019-09-22 19:04:00-05:00,b'Now the Fake News Media says I \\u201cpressured the Ukrainian President at least 8 times during my telephone call with hi\\u2026 https://t.co/aYvwR2KJZj'b'..Breaking News: The Ukrainian Government just said they weren\\u2019t pressured at all during the \\u201cnice\\u201d call. Sleepy Jo\\u2026 https://t.co/VPlkdADk18',-0.00033305578684429644
2019-09-22 19:07:00-05:00,b'Just leaving the Great State of Ohio for New York and a few big days at the United Nations. Your Country will be well represented!',-0.000333028057613854
2019-07-24 07:11:00-05:00,b'KEEP AMERICA GREAT!',-0.000333028057613854
2019-07-23 19:19:00-05:00,b'The young leaders here today (@TPUSA) are part of a movement unlike anything in the history of our nation. It is a\\u2026 https://t.co/Jg68EYL8Om',-0.00033275101904999585
2019-07-23 18:44:00-05:00,b'Just watched Rep. Eric Swalwell be asked endless softball questions by @marthamaccallum on @FoxNews about the phony\\u2026 https://t.co/wH56AcXWOv'b'THANK YOU @TPUSA! #MAGA https://t.co/1eqR2Im8dQ',-0.0003326126725428239
2016-12-07 18:42:00-06:00,"b'Chuck Jones, who is President of United Steelworkers 1999, has done a terrible job representing workers. No wonder companies flee country!'",-0.00033252050543116827
2019-07-24 13:09:00-05:00,b'https://t.co/wiOTBHQYt6',-0.0003316474587513473
2019-07-15 05:55:00-05:00,"b'When will the Radical Left Congresswomen apologize to our Country, the people of Israel and even to the Office of t\\u2026 https://t.co/xCPlEhKpLj'",-0.00033096144299189144
2019-07-24 21:23:00-05:00,b'Thank you @MarkLevinShow! https://t.co/j4Y4kjrmdf',-0.00033087931177103153
2019-07-29 06:05:00-05:00,"b'If the Democrats are going to defend the Radical Left \\u201cSquad\\u201d and King Elijah\\u2019s Baltimore Fail, it will be a long r\\u2026 https://t.co/DptfkkM1cW'",-0.00033057851239669424
2019-07-26 13:30:00-05:00,b'The WTO is BROKEN when the world\\u2019s RICHEST countries claim to be developing countries to avoid WTO rules and get sp\\u2026 https://t.co/ABuRFn8pLk',-0.00033041467041136624
2016-12-12 18:34:00-06:00,b'I will be making my announcement on the next Secretary of State tomorrow morning.',-0.00032977904803781465
2016-12-22 10:51:00-06:00,b'The United States must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes',-0.0003295254833040422
2017-01-03 06:47:00-06:00,"b'People must remember that ObamaCare just doesn\'t work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it ""CRAZY""'",-0.00032941693203030636
2017-01-18 06:45:00-06:00,"b""to the U.S., but had nothing to do with TRUMP, is more FAKE NEWS. Ask top CEO's of those companies for real facts. Came back because of me!""",-0.0003277972027972028
2017-01-17 11:56:00-06:00,b'Thank you to General Motors and Walmart for starting the big jobs push back into the U.S.!',-0.00032776138970829236
2017-01-20 06:32:00-06:00,b'It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!',-0.00032758244158113123
2016-12-20 07:10:00-06:00,"b'especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states'",-0.00032747516646654295
2017-01-30 07:44:00-06:00,b'I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.)',-0.0003254502061184639
2017-01-25 06:14:00-06:00,"b'even, those registered to vote who are dead (and many for a long time). Depending on results, we will strengthen up voting procedures!'",-0.0003254149040026033
2017-01-25 06:11:00-06:00,"b'I will be asking for a major investigation into VOTER FRAUD, including those registered to vote in two states, those who are illegal and....'",-0.0003254149040026033
2017-01-30 06:17:00-06:00,"b'Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....'",-0.00032513276254470577
2017-02-09 07:20:00-06:00,"b'Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!'",-0.0003237992444684296
2017-03-27 21:04:00-05:00,"b'The Democrats will make a deal with me on healthcare as soon as ObamaCare folds - not long. Do not worry, we are in very  good shape!'",-0.0003167564143173899
2017-02-15 13:46:00-06:00,b'Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!\\nTickets:\\u2026 https://t.co/OigfXFECPp',-0.00031648908112670115
2017-03-28 10:27:00-05:00,b'The failing @NYTimes would do much better if they were honest! \\nhttps://t.co/ATy8R3knS2',-0.00031598904571308195
2017-04-04 14:39:00-05:00,b'Thank you Sean McGarvey &amp; the entire Governing Board of Presidents for honoring me w/an invite to speak. #NABTU2017\\u2026 https://t.co/dJlZvlq6Tj',-0.00031486146095717883
2017-03-15 05:56:00-05:00,"b'Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns? @NBCNews  FAKE NEWS!'",-0.00031321779077051577
2017-03-06 17:50:00-06:00,"b""There is an incredible spirit of optimism sweeping the country right now\\u2014we're bringing back the JOBS! https://t.co/BNSLvKiEVj""",-0.00031305436710842114
2017-03-20 05:50:00-05:00,b'The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College &amp; lost!',-0.0003127280308558324
2017-05-05 01:17:00-05:00,"b'An honor to welcome PM of Australia, @TurnbullMalcolm to America &amp; join him in marking the 75th Anniversary of the\\u2026 https://t.co/foMUec7EAE'",-0.00031136481577581735
2017-04-27 06:22:00-05:00,"b'...subject to the fact that if we do not reach a fair deal for all, we will then terminate NAFTA. Relationships are good-deal very possible!'",-0.00031091304798424707
2017-05-12 07:27:00-05:00,"b'James Comey better hope that there are no ""tapes"" of our conversations before he starts leaking to the press!'",-0.00031065548306927616
